"1",1985,0.00157272666627049,0.00736034434186956,0.00196530110366902,0.00189130200994376,0.00714550157120556,0.0147007896918278
"2",1985.25,0.00171583073499911,0.00876696153082629,0.00219700939246256,0.00417843695205243,0.00675294140681324,0.0152110223463896
"3",1985.5,0.00178739083846738,0.0103736828719594,0.00258342301788117,0.00580044879844138,0.00787509609023123,0.0166870190356564
"4",1985.75,0.00243167401278483,0.0113165594143554,0.0028154112603476,0.00423430918367397,0.00809973186549061,0.0351006946881016
"5",1986,0.00207368506839556,0.0122217911695582,0.00289276404372861,0.00306187793484335,0.00815590149376488,0.0189635860691628
"6",1986.25,0.00278979768637523,0.0124187939678337,0.00308619716143061,0.00406670515383542,0.00821207539734124,0.0213616010427901
"7",1986.5,0.00314805620753906,0.0132865139531278,0.00304750468905631,0.00401084558575151,0.00877404974187337,0.0181090466244253
"8",1986.75,0.00329139739987129,0.0132470399958121,0.00304750468905631,0.0042901856379634,0.00826825357697884,0.028083443447048
"9",1987,0.0032197241039086,0.0134839297285853,0.0028540861908606,0.00546456793510039,0.00708940876875354,0.0164029433457428
"10",1987.25,0.00293308490649759,0.0130102605897094,0.00297012851859005,0.00440195121752578,0.00669687841490882,0.00821207539734124
"11",1987.5,0.0032197241039086,0.0123005831342663,0.00293144481946659,0.0041225689423542,0.00619250290082881,0.0063045565870929
"12",1987.75,0.00336307609637622,0.0124976164543182,0.00308619716143061,0.00434606631566581,0.00641662727480168,0.0106316084938116
"13",1988,0.00314805620753906,0.0123793873043752,0.00289276404372861,0.00261572585273706,0.0065847651972432,0.00445784034428866
"14",1988.25,0.00458244114109346,0.012615873091245,0.00289276404372861,0.003340859692104,0.0075382705574382,0.00211412613038784
"15",1988.5,0.00307639370981296,0.0124582036842974,0.00312489255925351,0.00155719156181301,0.0057444580499302,0.00283876826085525
"16",1988.75,0.00278979768637523,0.0121430114058411,0.00289276404372861,0.00244848816141927,0.00524073215153514,0.00205841381033769
"17",1989,0.00314805620753906,0.0121823997628513,0.00347328287006582,0.00283876826085525,0.00512883967937583,0.0023370173631639
"18",1989.25,0.0032197241039086,0.0123005831342663,0.00320229213331046,0.00283876826085525,0.00496103272883137,0.00172422793372373
"19",1989.5,0.00379326173998765,0.0119461153469647,0.0032409963105772,0.00244848816141927,0.00507289979558277,0.00144585491757542
"20",1989.75,0.00400842754608975,0.0124976164543182,0.00343456111996018,0.00300609420758244,0.00787509609023123,0.00189130200994376
"21",1990,0.00486957793228905,0.0120642438387072,0.00378316241660796,0.00518478379777735,0.00787509609023123,0.000945047125542578
"22",1990.25,0.00530044578302683,0.0124582036842974,0.00397693249610553,0.00339666867293303,0.00798740543181076,0.00116758654376288
"23",1990.5,0.00565965156539029,0.0138394714528584,0.00386066164049058,0.00339666867293303,0.00708940876875354,0.00127888134208165
"24",1990.75,0.00659422244491178,0.0147888007219316,0.00413200142900984,0.00389913910791338,0.00725769996187317,0.000889422720548162
"25",1991,0.00652229973717785,0.0163352558969487,0.00475274780344772,0.00445784034428866,0.00826825357697884,0.00189130200994376
"26",1991.25,0.00681002323894025,0.0180059575876317,0.00448107853574691,0.00417843695205243,0.0104062004886702,0.00166854495469949
"27",1991.5,0.00738573177848169,0.0188832895755869,0.00424833399094006,0.00535264156811389,0.0110262384256816,0.00250422985859558
"28",1991.75,0.0075297134449946,0.0179661149299224,0.00401569532199788,0.00378744950289149,0.0100682176408995,0.00289453937132805
"29",1992,0.00774572687483139,0.0192426365071813,0.00409322978793045,0.00434606631566581,0.0108570854416083,0.00183560646061003
"30",1992.25,0.00673808419483089,0.0187236616256059,0.00362819918183202,0.00384329219667221,0.00731380555160014,0.00166854495469949
"31",1992.5,0.00882653163497433,0.0169710648420676,0.00339584229995377,0.00322925436204614,0.00798740543181076,0.00211412613038784
"32",1992.75,0.00695391767026932,0.0174882471562377,0.00312489255925351,0.00395499023735862,0.0057444580499302,0.000889422720548162
"33",1993,0.00594711396186228,0.0160176499782433,0.00258342301788117,0.00283876826085525,0.00518478379777735,0.00122323185154372
"34",1993.25,0.00537227608121027,0.0154226740729188,0.00246746830674263,0.00205841381033769,0.00473734937773942,0.00122323185154372
"35",1993.5,0.0044389052553649,0.0143930312561733,0.00246746830674263,0.00194700175085198,0.00378744950289149,0.000500168838648563
"36",1993.75,0.00336307609637622,0.0130102605897094,0.00223563763526271,0.00133453501611042,0.00311766586918092,0.000778186444904498
"37",1994,0.00307639370981296,0.0128919122217084,0.00184948625850859,0.000333408359594303,0.00166854495469949,0.00127888134208165
"38",1994.25,0.00257490730809178,0.011709940601272,0.00196530110366902,0.000444577840034278,0.00172422793372373,0.000778186444904498
"39",1994.5,0.00193052718833187,0.0115525516400698,0.0018880882972061,0.000611363356320332,0.00105630847353834,0.00105630847353834
"40",1994.75,0.00193052718833187,0.0119461153469647,0.00200391187245788,0.000722574572790988,0.00133453501611042,0.00116758654376288
"41",1995,0.0012865830552365,0.011395211333296,0.00208114214371092,0.000166685419948662,0.000945047125542578,0.000611363356320332
"42",1995.25,0.00178739083846738,0.0127341572300711,0.0023515398504921,0.00133453501611042,0.000666966876840104,0.000945047125542578
"43",1995.5,0.00114354349784764,0.0143139143505052,0.00258342301788117,0.000388991013926285,0.00183560646061003,0.000945047125542578
"44",1995.75,0.00100052542916293,0.0153433966156903,0.0028540861908606,0.000833802493913134,0.00150152114648034,0.00116758654376288
"45",1996,0.00092902445073127,0.0164941334402184,0.00308619716143061,0.00105630847353834,0.00172422793372373,0.00172422793372373
"46",1996.25,0.000786038600983284,0.0174086463033522,0.00327970341535806,0.00127888134208165,0.00155719156181301,0.00166854495469949
